Index,Z_Density,X_Density,Y_Density,GroundTruth_Density
0,783.2169232574171,20.10156250629457,2.250831062837544,3.7001917596835674
1,783.2169232574171,20.101562506294574,2.250831062837544,3.7001917596835674
2,783.216923257417,20.10156250629457,2.250831062837544,3.7001917596835674
3,798.3345154930862,17.614762129932746,2.286622189274238,3.9354487308282735
4,798.3345154930862,17.614762129932746,2.286622189274238,3.9354487308282735
5,475.92633164255346,11.375450082876934,1.8721083488793586,3.312044736295017
6,299.6494048973226,8.189297979032244,1.3148419197496357,2.2964774354563344
7,196.78672133415938,6.198547535584378,1.1145999986589068,1.9664837952258503
8,136.70863717410938,5.34277273843764,1.770929228228282,3.2006410096795834
9,100.05237893612791,4.452033856947628,1.649774630433479,2.9081107578221754
10,76.1114257549493,3.7530161412439873,1.5636797233175306,2.6908680569649674
11,58.8683535594911,3.2390951578037104,1.4717758596108121,2.4869573684038713
12,45.736659314433794,2.862935587073628,1.3403936669011736,2.3540463132396674
13,36.10436362689903,2.570677968682493,1.1779855282997183,2.1563125144687603
14,28.177712921126993,2.3387489674776885,1.031951299659355,1.8787565624205236
15,21.93117565175241,2.138953975479955,0.928305971071097,1.634906011429825
16,17.175928297736192,1.9442607535983947,0.854657349738212,1.4659526810951131
17,13.610667763868642,1.7160595201008124,0.7944194750105631,1.3592248142115895
18,10.869595333916035,1.5008140847137768,0.7306538213663363,1.2595837338089444
19,8.575721479409376,1.325151294415599,0.6628595343836997,1.1485457180755907
20,6.825272846796163,1.2117156963230191,0.5761119859983815,1.032899468919527
21,5.464420246251217,1.1229911608907202,0.4829777891148453,0.9270104530059851
22,4.4354832743967,1.0127697573165784,0.4051528298003209,0.7870571228042976
23,3.578095191952252,0.8833943034102607,0.3561563420138837,0.6543939168484204
24,2.8420743866842164,0.7611375511215361,0.328389695173342,0.5619088187984053
25,2.2755537897805236,0.668425916407235,0.3085463880916649,0.5174398663605144
26,1.8028181214885977,0.5970727993153604,0.28267473795400244,0.4870084823296084
27,1.4336149559288849,0.5398485884465674,0.2522910964988938,0.4479909722913408
28,1.141705850811396,0.4889969860439999,0.2263510631706882,0.3945333506831453
29,0.922160721341214,0.4395386967916212,0.2055930587950745,0.34884494604164057
30,0.746288390988858,0.3927789898348669,0.18746823246574065,0.3190687917867384
31,0.6012301152155926,0.3532875289946449,0.16963705921563185,0.289044406161581
32,0.48282795955668567,0.31959391661397046,0.1539076567578066,0.2587289315692926
33,0.3798300762095149,0.2903708939279171,0.13804716010426626,0.2317442269180326
34,0.2989167068167223,0.2605428286439249,0.12349911387025739,0.20968728087389849
35,0.23857605777054003,0.23428632938722474,0.11108032532594356,0.18288090371410132
36,0.231310179354066,0.0934148064288184,0.04226200923910413,0.07210924469999692
37,0.6457356320655296,0.11578596685811204,0.05285981168127898,0.09156194200321363
38,0.6409928331442305,0.14694222632692275,0.06510271876908673,0.11270770647120884
39,0.6017029908375455,0.17406693598174822,0.07839384935268148,0.13369835769872243
40,0.5274219424202491,0.19924025349725696,0.09078927534964587,0.15307763823056858
41,0.5501301603320382,0.24248312002786712,0.106102253325228,0.18262874588908362
42,0.3510661315515128,0.20525133837767387,0.10009428430942499,0.16177434362202772
43,0.5179360180935054,0.2851763834481796,0.12366649392719783,0.20424228259155433
44,0.4528103596525151,0.2764836098171803,0.12225403821799588,0.19687802230022977
45,0.39291253402428056,0.2037075610527538,0.09487333208972633,0.1502001928182013
46,0.42887548928538993,0.42293486032129557,0.1392892288116347,0.22263652386317556
47,0.44749480962845495,0.3592771564876603,0.13566349300979266,0.21958496828104052
